perovskite_formula,current_density,repetition_index,VRHE,RA,RB,t,mu,QA,Nd,XA,XB,mu_t
La0.4Sr0.6CoO3,15.0,rep10,1.828,1.408,0.536,1.034040563,0.397037037,2.4,5.4,1.01,1.88,0.383966598
La0.4Sr0.6CoO3,15.0,rep11,1.822,1.408,0.536,1.034040563,0.397037037,2.4,5.4,1.01,1.88,0.383966598
La0.4Sr0.6CoO3,15.0,rep12,1.844,1.408,0.536,1.034040563,0.397037037,2.4,5.4,1.01,1.88,0.383966598
La0.2Sr0.8CoO3,15.0,rep1,1.823,1.424,0.533,1.041696341,0.394814815,2.2,5.2,0.98,1.88,0.379011425
La0.2Sr0.8CoO3,15.0,rep2,1.83,1.424,0.533,1.041696341,0.394814815,2.2,5.2,0.98,1.88,0.379011425
La0.2Sr0.8CoO3,15.0,rep3,1.829,1.424,0.533,1.041696341,0.394814815,2.2,5.2,0.98,1.88,0.379011425
La0.2Sr0.8CoO3,15.0,rep4,1.822,1.424,0.533,1.041696341,0.394814815,2.2,5.2,0.98,1.88,0.379011425
La0.2Sr0.8CoO3,15.0,rep5,1.815,1.424,0.533,1.041696341,0.394814815,2.2,5.2,0.98,1.88,0.379011425
La0.2Sr0.8CoO3,15.0,rep6,1.819,1.424,0.533,1.041696341,0.394814815,2.2,5.2,0.98,1.88,0.379011425
La0.2Sr0.8CoO3,15.0,rep7,1.829,1.424,0.533,1.041696341,0.394814815,2.2,5.2,0.98,1.88,0.379011425
La0.2Sr0.8CoO3,15.0,rep8,1.814,1.424,0.533,1.041696341,0.394814815,2.2,5.2,0.98,1.88,0.379011425
La0.2Sr0.8CoO3,15.0,rep9,1.824,1.424,0.533,1.041696341,0.394814815,2.2,5.2,0.98,1.88,0.379011425
La0.2Sr0.8CoO3,15.0,rep10,1.821,1.424,0.533,1.041696341,0.394814815,2.2,5.2,0.98,1.88,0.379011425
La0.2Sr0.8CoO3,15.0,rep11,1.82,1.424,0.533,1.041696341,0.394814815,2.2,5.2,0.98,1.88,0.379011425
La0.2Sr0.8CoO3,15.0,rep12,1.83,1.424,0.533,1.041696341,0.394814815,2.2,5.2,0.98,1.88,0.379011425
SrCoO3,15.0,rep1,1.875,1.44,0.53,1.049376553,0.392592593,2.0,5.0,0.95,1.88,0.374119844
SrCoO3,15.0,rep2,1.875,1.44,0.53,1.049376553,0.392592593,2.0,5.0,0.95,1.88,0.374119844
SrCoO3,15.0,rep3,1.868,1.44,0.53,1.049376553,0.392592593,2.0,5.0,0.95,1.88,0.374119844
SrCoO3,15.0,rep4,1.872,1.44,0.53,1.049376553,0.392592593,2.0,5.0,0.95,1.88,0.374119844
SrCoO3,15.0,rep5,1.866,1.44,0.53,1.049376553,0.392592593,2.0,5.0,0.95,1.88,0.374119844
SrCoO3,15.0,rep6,1.869,1.44,0.53,1.049376553,0.392592593,2.0,5.0,0.95,1.88,0.374119844
SrCoO3,15.0,rep7,1.87,1.44,0.53,1.049376553,0.392592593,2.0,5.0,0.95,1.88,0.374119844
SrCoO3,15.0,rep8,1.867,1.44,0.53,1.049376553,0.392592593,2.0,5.0,0.95,1.88,0.374119844
SrCoO3,15.0,rep9,1.867,1.44,0.53,1.049376553,0.392592593,2.0,5.0,0.95,1.88,0.374119844
SrCoO3,15.0,rep10,1.874,1.44,0.53,1.049376553,0.392592593,2.0,5.0,0.95,1.88,0.374119844
SrCoO3,15.0,rep11,1.873,1.44,0.53,1.049376553,0.392592593,2.0,5.0,0.95,1.88,0.374119844
SrCoO3,15.0,rep12,1.87,1.44,0.53,1.049376553,0.392592593,2.0,5.0,0.95,1.88,0.374119844
Ba0.5Sr0.5Co0.8Fe0.2O3,15.0,rep1,1.695,1.525,0.528,1.0824984,0.391111111,2.0,4.8,0.92,1.87,0.361304101
Ba0.5Sr0.5Co0.8Fe0.2O3,15.0,rep2,1.692,1.525,0.528,1.0824984,0.391111111,2.0,4.8,0.92,1.87,0.361304101
Ba0.5Sr0.5Co0.8Fe0.2O3,15.0,rep3,1.704,1.525,0.528,1.0824984,0.391111111,2.0,4.8,0.92,1.87,0.361304101
Ba0.5Sr0.5Co0.8Fe0.2O3,15.0,rep4,1.711,1.525,0.528,1.0824984,0.391111111,2.0,4.8,0.92,1.87,0.361304101
Ba0.5Sr0.5Co0.8Fe0.2O3,15.0,rep5,1.701,1.525,0.528,1.0824984,0.391111111,2.0,4.8,0.92,1.87,0.361304101
Ba0.5Sr0.5Co0.8Fe0.2O3,15.0,rep6,1.699,1.525,0.528,1.0824984,0.391111111,2.0,4.8,0.92,1.87,0.361304101
Ba0.5Sr0.5Co0.8Fe0.2O3,15.0,rep7,1.697,1.525,0.528,1.0824984,0.391111111,2.0,4.8,0.92,1.87,0.361304101
Ba0.5Sr0.5Co0.8Fe0.2O3,15.0,rep8,1.706,1.525,0.528,1.0824984,0.391111111,2.0,4.8,0.92,1.87,0.361304101
Ba0.5Sr0.5Co0.8Fe0.2O3,15.0,rep9,1.693,1.525,0.528,1.0824984,0.391111111,2.0,4.8,0.92,1.87,0.361304101
Ba0.5Sr0.5Co0.8Fe0.2O3,15.0,rep10,1.709,1.525,0.528,1.0824984,0.391111111,2.0,4.8,0.92,1.87,0.361304101
Ba0.5Sr0.5Co0.8Fe0.2O3,15.0,rep11,1.702,1.525,0.528,1.0824984,0.391111111,2.0,4.8,0.92,1.87,0.361304101
Ba0.5Sr0.5Co0.8Fe0.2O3,15.0,rep12,1.69,1.525,0.528,1.0824984,0.391111111,2.0,4.8,0.92,1.87,0.361304101
BaFeO3,15.0,rep1,1.8,1.61,0.52,1.119270627,0.385185185,2.0,4.0,0.89,1.83,0.344139456
BaFeO3,15.0,rep2,1.797,1.61,0.52,1.119270627,0.385185185,2.0,4.0,0.89,1.83,0.344139456
BaFeO3,15.0,rep3,1.804,1.61,0.52,1.119270627,0.385185185,2.0,4.0,0.89,1.83,0.344139456
BaFeO3,15.0,rep4,1.802,1.61,0.52,1.119270627,0.385185185,2.0,4.0,0.89,1.83,0.344139456
BaFeO3,15.0,rep5,1.8,1.61,0.52,1.119270627,0.385185185,2.0,4.0,0.89,1.83,0.344139456
BaFeO3,15.0,rep6,1.797,1.61,0.52,1.119270627,0.385185185,2.0,4.0,0.89,1.83,0.344139456
BaFeO3,15.0,rep7,1.804,1.61,0.52,1.119270627,0.385185185,2.0,4.0,0.89,1.83,0.344139456
BaFeO3,15.0,rep8,1.8,1.61,0.52,1.119270627,0.385185185,2.0,4.0,0.89,1.83,0.344139456
BaFeO3,15.0,rep9,1.8,1.61,0.52,1.119270627,0.385185185,2.0,4.0,0.89,1.83,0.344139456
BaFeO3,15.0,rep10,1.804,1.61,0.52,1.119270627,0.385185185,2.0,4.0,0.89,1.83,0.344139456
BaFeO3,15.0,rep11,1.805,1.61,0.52,1.119270627,0.385185185,2.0,4.0,0.89,1.83,0.344139456
BaFeO3,15.0,rep12,1.8,1.61,0.52,1.119270627,0.385185185,2.0,4.0,0.89,1.83,0.344139456
LaMnO3,20.0,rep1,2.656,1.36,0.58,0.992880506,0.42962963,3.0,4.0,1.1,1.55,0.432710308
LaMnO3,20.0,rep2,2.66,1.36,0.58,0.992880506,0.42962963,3.0,4.0,1.1,1.55,0.432710308
LaMnO3,20.0,rep3,2.65,1.36,0.58,0.992880506,0.42962963,3.0,4.0,1.1,1.55,0.432710308
LaMnO3,20.0,rep4,2.651,1.36,0.58,0.992880506,0.42962963,3.0,4.0,1.1,1.55,0.432710308
LaMnO3,20.0,rep5,2.657,1.36,0.58,0.992880506,0.42962963,3.0,4.0,1.1,1.55,0.432710308
LaMnO3,20.0,rep6,2.652,1.36,0.58,0.992880506,0.42962963,3.0,4.0,1.1,1.55,0.432710308
LaMnO3,20.0,rep7,2.657,1.36,0.58,0.992880506,0.42962963,3.0,4.0,1.1,1.55,0.432710308
LaMnO3,20.0,rep8,2.652,1.36,0.58,0.992880506,0.42962963,3.0,4.0,1.1,1.55,0.432710308
LaMnO3,20.0,rep9,1.9,1.36,0.58,0.992880506,0.42962963,3.0,4.0,1.1,1.55,0.432710308
LaMnO3,20.0,rep10,1.802,1.36,0.58,0.992880506,0.42962963,3.0,4.0,1.1,1.55,0.432710308
LaMnO3,20.0,rep11,1.806,1.36,0.58,0.992880506,0.42962963,3.0,4.0,1.1,1.55,0.432710308
LaMnO3,20.0,rep12,1.8,1.36,0.58,0.992880506,0.42962963,3.0,4.0,1.1,1.55,0.432710308
LaMn0.5Ni0.5O3,20.0,rep1,2.14,1.36,0.57,0.998051759,0.422222222,3.0,5.5,1.1,1.73,0.423046419
LaMn0.5Ni0.5O3,20.0,rep2,2.142,1.36,0.57,0.998051759,0.422222222,3.0,5.5,1.1,1.73,0.423046419
LaMn0.5Ni0.5O3,20.0,rep3,2.143,1.36,0.57,0.998051759,0.422222222,3.0,5.5,1.1,1.73,0.423046419
LaMn0.5Ni0.5O3,20.0,rep4,2.141,1.36,0.57,0.998051759,0.422222222,3.0,5.5,1.1,1.73,0.423046419
LaMn0.5Ni0.5O3,20.0,rep5,2.143,1.36,0.57,0.998051759,0.422222222,3.0,5.5,1.1,1.73,0.423046419
LaMn0.5Ni0.5O3,20.0,rep6,2.141,1.36,0.57,0.998051759,0.422222222,3.0,5.5,1.1,1.73,0.423046419
LaMn0.5Ni0.5O3,20.0,rep7,2.146,1.36,0.57,0.998051759,0.422222222,3.0,5.5,1.1,1.73,0.423046419
LaMn0.5Ni0.5O3,20.0,rep8,2.143,1.36,0.57,0.998051759,0.422222222,3.0,5.5,1.1,1.73,0.423046419
LaMn0.5Ni0.5O3,20.0,rep9,1.833,1.36,0.57,0.998051759,0.422222222,3.0,5.5,1.1,1.73,0.423046419
LaMn0.5Ni0.5O3,20.0,rep10,1.731,1.36,0.57,0.998051759,0.422222222,3.0,5.5,1.1,1.73,0.423046419
LaMn0.5Ni0.5O3,20.0,rep11,1.72,1.36,0.57,0.998051759,0.422222222,3.0,5.5,1.1,1.73,0.423046419
LaMn0.5Ni0.5O3,20.0,rep12,1.724,1.36,0.57,0.998051759,0.422222222,3.0,5.5,1.1,1.73,0.423046419
LaNiO3,20.0,rep1,2.106,1.36,0.56,1.003277161,0.414814815,3.0,7.0,1.1,1.91,0.41345984
LaNiO3,20.0,rep2,2.113,1.36,0.56,1.003277161,0.414814815,3.0,7.0,1.1,1.91,0.41345984
LaNiO3,20.0,rep3,2.111,1.36,0.56,1.003277161,0.414814815,3.0,7.0,1.1,1.91,0.41345984
LaNiO3,20.0,rep4,2.11,1.36,0.56,1.003277161,0.414814815,3.0,7.0,1.1,1.91,0.41345984
LaNiO3,20.0,rep5,2.111,1.36,0.56,1.003277161,0.414814815,3.0,7.0,1.1,1.91,0.41345984
LaNiO3,20.0,rep6,2.108,1.36,0.56,1.003277161,0.414814815,3.0,7.0,1.1,1.91,0.41345984
LaNiO3,20.0,rep7,2.117,1.36,0.56,1.003277161,0.414814815,3.0,7.0,1.1,1.91,0.41345984
LaNiO3,20.0,rep8,2.115,1.36,0.56,1.003277161,0.414814815,3.0,7.0,1.1,1.91,0.41345984
LaNiO3,20.0,rep9,1.804,1.36,0.56,1.003277161,0.414814815,3.0,7.0,1.1,1.91,0.41345984
LaNiO3,20.0,rep10,1.691,1.36,0.56,1.003277161,0.414814815,3.0,7.0,1.1,1.91,0.41345984
LaNiO3,20.0,rep11,1.7,1.36,0.56,1.003277161,0.414814815,3.0,7.0,1.1,1.91,0.41345984
LaNiO3,20.0,rep12,1.717,1.36,0.56,1.003277161,0.414814815,3.0,7.0,1.1,1.91,0.41345984
LaMn0.5Cu0.5O3,20.0,rep1,2.347,1.36,0.59,0.987762565,0.437037037,3.0,6.0,1.1,1.725,0.442451508
LaMn0.5Cu0.5O3,20.0,rep2,2.344,1.36,0.59,0.987762565,0.437037037,3.0,6.0,1.1,1.725,0.442451508
LaMn0.5Cu0.5O3,20.0,rep3,2.348,1.36,0.59,0.987762565,0.437037037,3.0,6.0,1.1,1.725,0.442451508
LaMn0.5Cu0.5O3,20.0,rep4,2.352,1.36,0.59,0.987762565,0.437037037,3.0,6.0,1.1,1.725,0.442451508
LaMn0.5Cu0.5O3,20.0,rep5,2.345,1.36,0.59,0.987762565,0.437037037,3.0,6.0,1.1,1.725,0.442451508
LaMn0.5Cu0.5O3,20.0,rep6,2.353,1.36,0.59,0.987762565,0.437037037,3.0,6.0,1.1,1.725,0.442451508
LaMn0.5Cu0.5O3,20.0,rep7,2.344,1.36,0.59,0.987762565,0.437037037,3.0,6.0,1.1,1.725,0.442451508
LaMn0.5Cu0.5O3,20.0,rep8,2.347,1.36,0.59,0.987762565,0.437037037,3.0,6.0,1.1,1.725,0.442451508
LaMn0.5Cu0.5O3,20.0,rep9,1.901,1.36,0.59,0.987762565,0.437037037,3.0,6.0,1.1,1.725,0.442451508
LaMn0.5Cu0.5O3,20.0,rep10,1.771,1.36,0.59,0.987762565,0.437037037,3.0,6.0,1.1,1.725,0.442451508
LaMn0.5Cu0.5O3,20.0,rep11,1.765,1.36,0.59,0.987762565,0.437037037,3.0,6.0,1.1,1.725,0.442451508
LaMn0.5Cu0.5O3,20.0,rep12,1.783,1.36,0.59,0.987762565,0.437037037,3.0,6.0,1.1,1.725,0.442451508
LaNi0.9Fe0.1O3,20.0,rep1,1.955,1.36,0.559,1.003802712,0.414074074,3.0,6.8,1.1,1.902,0.412505435
LaNi0.9Fe0.1O3,20.0,rep2,1.957,1.36,0.559,1.003802712,0.414074074,3.0,6.8,1.1,1.902,0.412505435
LaNi0.9Fe0.1O3,20.0,rep3,1.953,1.36,0.559,1.003802712,0.414074074,3.0,6.8,1.1,1.902,0.412505435
LaNi0.9Fe0.1O3,20.0,rep4,1.953,1.36,0.559,1.003802712,0.414074074,3.0,6.8,1.1,1.902,0.412505435
LaNi0.9Fe0.1O3,20.0,rep5,1.959,1.36,0.559,1.003802712,0.414074074,3.0,6.8,1.1,1.902,0.412505435
LaNi0.9Fe0.1O3,20.0,rep6,1.957,1.36,0.559,1.003802712,0.414074074,3.0,6.8,1.1,1.902,0.412505435
LaNi0.9Fe0.1O3,20.0,rep7,1.946,1.36,0.559,1.003802712,0.414074074,3.0,6.8,1.1,1.902,0.412505435
LaNi0.9Fe0.1O3,20.0,rep8,1.947,1.36,0.559,1.003802712,0.414074074,3.0,6.8,1.1,1.902,0.412505435
LaNi0.9Fe0.1O3,20.0,rep9,1.855,1.36,0.559,1.003802712,0.414074074,3.0,6.8,1.1,1.902,0.412505435
LaNi0.9Fe0.1O3,20.0,rep10,1.788,1.36,0.559,1.003802712,0.414074074,3.0,6.8,1.1,1.902,0.412505435
LaNi0.9Fe0.1O3,20.0,rep11,1.77,1.36,0.559,1.003802712,0.414074074,3.0,6.8,1.1,1.902,0.412505435
LaNi0.9Fe0.1O3,20.0,rep12,1.79,1.36,0.559,1.003802712,0.414074074,3.0,6.8,1.1,1.902,0.412505435
LaNi0.8Fe0.2O3,20.0,rep1,1.93,1.36,0.558,1.004328814,0.413333333,3.0,6.6,1.1,1.894,0.411551802
LaNi0.8Fe0.2O3,20.0,rep2,1.93,1.36,0.558,1.004328814,0.413333333,3.0,6.6,1.1,1.894,0.411551802
LaNi0.8Fe0.2O3,20.0,rep3,1.926,1.36,0.558,1.004328814,0.413333333,3.0,6.6,1.1,1.894,0.411551802
LaNi0.8Fe0.2O3,20.0,rep4,1.932,1.36,0.558,1.004328814,0.413333333,3.0,6.6,1.1,1.894,0.411551802
LaNi0.8Fe0.2O3,20.0,rep5,1.935,1.36,0.558,1.004328814,0.413333333,3.0,6.6,1.1,1.894,0.411551802
LaNi0.8Fe0.2O3,20.0,rep6,1.937,1.36,0.558,1.004328814,0.413333333,3.0,6.6,1.1,1.894,0.411551802
LaNi0.8Fe0.2O3,20.0,rep7,1.939,1.36,0.558,1.004328814,0.413333333,3.0,6.6,1.1,1.894,0.411551802
LaNi0.8Fe0.2O3,20.0,rep8,1.929,1.36,0.558,1.004328814,0.413333333,3.0,6.6,1.1,1.894,0.411551802
LaNi0.8Fe0.2O3,20.0,rep9,1.833,1.36,0.558,1.004328814,0.413333333,3.0,6.6,1.1,1.894,0.411551802
LaNi0.8Fe0.2O3,20.0,rep10,1.756,1.36,0.558,1.004328814,0.413333333,3.0,6.6,1.1,1.894,0.411551802
LaNi0.8Fe0.2O3,20.0,rep11,1.77,1.36,0.558,1.004328814,0.413333333,3.0,6.6,1.1,1.894,0.411551802
LaNi0.8Fe0.2O3,20.0,rep12,1.748,1.36,0.558,1.004328814,0.413333333,3.0,6.6,1.1,1.894,0.411551802
LaFeO3,20.0,rep1,1.902,1.36,0.55,1.008557567,0.407407407,3.0,5.0,1.1,1.83,0.403950573
LaFeO3,20.0,rep2,1.901,1.36,0.55,1.008557567,0.407407407,3.0,5.0,1.1,1.83,0.403950573
LaFeO3,20.0,rep3,1.901,1.36,0.55,1.008557567,0.407407407,3.0,5.0,1.1,1.83,0.403950573
LaFeO3,20.0,rep4,1.9,1.36,0.55,1.008557567,0.407407407,3.0,5.0,1.1,1.83,0.403950573
LaFeO3,20.0,rep5,1.899,1.36,0.55,1.008557567,0.407407407,3.0,5.0,1.1,1.83,0.403950573
LaFeO3,20.0,rep6,1.902,1.36,0.55,1.008557567,0.407407407,3.0,5.0,1.1,1.83,0.403950573
LaFeO3,20.0,rep7,1.905,1.36,0.55,1.008557567,0.407407407,3.0,5.0,1.1,1.83,0.403950573
LaFeO3,20.0,rep8,1.902,1.36,0.55,1.008557567,0.407407407,3.0,5.0,1.1,1.83,0.403950573
LaFeO3,20.0,rep9,1.787,1.36,0.55,1.008557567,0.407407407,3.0,5.0,1.1,1.83,0.403950573
LaFeO3,20.0,rep10,1.759,1.36,0.55,1.008557567,0.407407407,3.0,5.0,1.1,1.83,0.403950573
LaFeO3,20.0,rep11,1.765,1.36,0.55,1.008557567,0.407407407,3.0,5.0,1.1,1.83,0.403950573
LaFeO3,20.0,rep12,1.752,1.36,0.55,1.008557567,0.407407407,3.0,5.0,1.1,1.83,0.403950573
La0.5Pr0.5FeO3,20.0,rep1,1.891,1.365,0.55,1.010418374,0.407407407,3.0,5.0,1.115,1.83,0.40320665
La0.5Pr0.5FeO3,20.0,rep2,1.893,1.365,0.55,1.010418374,0.407407407,3.0,5.0,1.115,1.83,0.40320665
La0.5Pr0.5FeO3,20.0,rep3,1.893,1.365,0.55,1.010418374,0.407407407,3.0,5.0,1.115,1.83,0.40320665
La0.5Pr0.5FeO3,20.0,rep4,1.891,1.365,0.55,1.010418374,0.407407407,3.0,5.0,1.115,1.83,0.40320665
La0.5Pr0.5FeO3,20.0,rep5,1.892,1.365,0.55,1.010418374,0.407407407,3.0,5.0,1.115,1.83,0.40320665
La0.5Pr0.5FeO3,20.0,rep6,1.89,1.365,0.55,1.010418374,0.407407407,3.0,5.0,1.115,1.83,0.40320665
La0.5Pr0.5FeO3,20.0,rep7,1.891,1.365,0.55,1.010418374,0.407407407,3.0,5.0,1.115,1.83,0.40320665
La0.5Pr0.5FeO3,20.0,rep8,1.891,1.365,0.55,1.010418374,0.407407407,3.0,5.0,1.115,1.83,0.40320665
La0.5Pr0.5FeO3,20.0,rep9,1.777,1.365,0.55,1.010418374,0.407407407,3.0,5.0,1.115,1.83,0.40320665
La0.5Pr0.5FeO3,20.0,rep10,1.725,1.365,0.55,1.010418374,0.407407407,3.0,5.0,1.115,1.83,0.40320665
La0.5Pr0.5FeO3,20.0,rep11,1.722,1.365,0.55,1.010418374,0.407407407,3.0,5.0,1.115,1.83,0.40320665
La0.5Pr0.5FeO3,20.0,rep12,1.725,1.365,0.55,1.010418374,0.407407407,3.0,5.0,1.115,1.83,0.40320665
PrFeO3,20.0,rep1,1.903,1.37,0.55,1.012279181,0.407407407,3.0,5.0,1.13,1.83,0.402465461
PrFeO3,20.0,rep2,1.9,1.37,0.55,1.012279181,0.407407407,3.0,5.0,1.13,1.83,0.402465461
PrFeO3,20.0,rep3,1.901,1.37,0.55,1.012279181,0.407407407,3.0,5.0,1.13,1.83,0.402465461
PrFeO3,20.0,rep4,1.9,1.37,0.55,1.012279181,0.407407407,3.0,5.0,1.13,1.83,0.402465461
PrFeO3,20.0,rep5,1.9,1.37,0.55,1.012279181,0.407407407,3.0,5.0,1.13,1.83,0.402465461
PrFeO3,20.0,rep6,1.902,1.37,0.55,1.012279181,0.407407407,3.0,5.0,1.13,1.83,0.402465461
PrFeO3,20.0,rep7,1.901,1.37,0.55,1.012279181,0.407407407,3.0,5.0,1.13,1.83,0.402465461
PrFeO3,20.0,rep8,1.901,1.37,0.55,1.012279181,0.407407407,3.0,5.0,1.13,1.83,0.402465461
PrFeO3,20.0,rep9,1.798,1.37,0.55,1.012279181,0.407407407,3.0,5.0,1.13,1.83,0.402465461
PrFeO3,20.0,rep10,1.752,1.37,0.55,1.012279181,0.407407407,3.0,5.0,1.13,1.83,0.402465461
PrFeO3,20.0,rep11,1.76,1.37,0.55,1.012279181,0.407407407,3.0,5.0,1.13,1.83,0.402465461
PrFeO3,20.0,rep12,1.752,1.37,0.55,1.012279181,0.407407407,3.0,5.0,1.13,1.83,0.402465461
LaCoO3,20.0,rep1,1.988,1.36,0.545,1.011218669,0.403703704,3.0,6.0,1.1,1.88,0.399224931
LaCoO3,20.0,rep2,1.992,1.36,0.545,1.011218669,0.403703704,3.0,6.0,1.1,1.88,0.399224931
LaCoO3,20.0,rep3,1.99,1.36,0.545,1.011218669,0.403703704,3.0,6.0,1.1,1.88,0.399224931
LaCoO3,20.0,rep4,1.99,1.36,0.545,1.011218669,0.403703704,3.0,6.0,1.1,1.88,0.399224931
LaCoO3,20.0,rep5,1.987,1.36,0.545,1.011218669,0.403703704,3.0,6.0,1.1,1.88,0.399224931
LaCoO3,20.0,rep6,1.992,1.36,0.545,1.011218669,0.403703704,3.0,6.0,1.1,1.88,0.399224931
LaCoO3,20.0,rep7,1.987,1.36,0.545,1.011218669,0.403703704,3.0,6.0,1.1,1.88,0.399224931
LaCoO3,20.0,rep8,1.989,1.36,0.545,1.011218669,0.403703704,3.0,6.0,1.1,1.88,0.399224931
LaCoO3,20.0,rep9,1.799,1.36,0.545,1.011218669,0.403703704,3.0,6.0,1.1,1.88,0.399224931
LaCoO3,20.0,rep10,1.721,1.36,0.545,1.011218669,0.403703704,3.0,6.0,1.1,1.88,0.399224931
LaCoO3,20.0,rep11,1.721,1.36,0.545,1.011218669,0.403703704,3.0,6.0,1.1,1.88,0.399224931
LaCoO3,20.0,rep12,1.73,1.36,0.545,1.011218669,0.403703704,3.0,6.0,1.1,1.88,0.399224931
La0.5Ca0.5CoO3,20.0,rep1,1.898,1.35,0.5375,1.011490495,0.398148148,2.5,5.5,1.05,1.88,0.3936252
La0.5Ca0.5CoO3,20.0,rep2,1.899,1.35,0.5375,1.011490495,0.398148148,2.5,5.5,1.05,1.88,0.3936252
La0.5Ca0.5CoO3,20.0,rep3,1.901,1.35,0.5375,1.011490495,0.398148148,2.5,5.5,1.05,1.88,0.3936252
La0.5Ca0.5CoO3,20.0,rep4,1.899,1.35,0.5375,1.011490495,0.398148148,2.5,5.5,1.05,1.88,0.3936252
La0.5Ca0.5CoO3,20.0,rep5,1.902,1.35,0.5375,1.011490495,0.398148148,2.5,5.5,1.05,1.88,0.3936252
La0.5Ca0.5CoO3,20.0,rep6,1.901,1.35,0.5375,1.011490495,0.398148148,2.5,5.5,1.05,1.88,0.3936252
La0.5Ca0.5CoO3,20.0,rep7,1.901,1.35,0.5375,1.011490495,0.398148148,2.5,5.5,1.05,1.88,0.3936252
La0.5Ca0.5CoO3,20.0,rep8,1.901,1.35,0.5375,1.011490495,0.398148148,2.5,5.5,1.05,1.88,0.3936252
La0.5Ca0.5CoO3,20.0,rep9,1.74,1.35,0.5375,1.011490495,0.398148148,2.5,5.5,1.05,1.88,0.3936252
La0.5Ca0.5CoO3,20.0,rep10,1.679,1.35,0.5375,1.011490495,0.398148148,2.5,5.5,1.05,1.88,0.3936252
La0.5Ca0.5CoO3,20.0,rep11,1.68,1.35,0.5375,1.011490495,0.398148148,2.5,5.5,1.05,1.88,0.3936252
La0.5Ca0.5CoO3,20.0,rep12,1.683,1.35,0.5375,1.011490495,0.398148148,2.5,5.5,1.05,1.88,0.3936252
La0.8Sr0.2CoO3,20.0,rep1,2.095,1.376,0.542,1.018801842,0.401481481,2.8,5.8,1.07,1.88,0.394072198
La0.8Sr0.2CoO3,20.0,rep2,2.089,1.376,0.542,1.018801842,0.401481481,2.8,5.8,1.07,1.88,0.394072198
La0.8Sr0.2CoO3,20.0,rep3,2.093,1.376,0.542,1.018801842,0.401481481,2.8,5.8,1.07,1.88,0.394072198
La0.8Sr0.2CoO3,20.0,rep4,2.094,1.376,0.542,1.018801842,0.401481481,2.8,5.8,1.07,1.88,0.394072198
La0.8Sr0.2CoO3,20.0,rep5,2.092,1.376,0.542,1.018801842,0.401481481,2.8,5.8,1.07,1.88,0.394072198
La0.8Sr0.2CoO3,20.0,rep6,2.093,1.376,0.542,1.018801842,0.401481481,2.8,5.8,1.07,1.88,0.394072198
La0.8Sr0.2CoO3,20.0,rep7,2.092,1.376,0.542,1.018801842,0.401481481,2.8,5.8,1.07,1.88,0.394072198
La0.8Sr0.2CoO3,20.0,rep8,2.088,1.376,0.542,1.018801842,0.401481481,2.8,5.8,1.07,1.88,0.394072198
La0.8Sr0.2CoO3,20.0,rep9,1.769,1.376,0.542,1.018801842,0.401481481,2.8,5.8,1.07,1.88,0.394072198
La0.8Sr0.2CoO3,20.0,rep10,1.681,1.376,0.542,1.018801842,0.401481481,2.8,5.8,1.07,1.88,0.394072198
La0.8Sr0.2CoO3,20.0,rep11,1.698,1.376,0.542,1.018801842,0.401481481,2.8,5.8,1.07,1.88,0.394072198
La0.8Sr0.2CoO3,20.0,rep12,1.686,1.376,0.542,1.018801842,0.401481481,2.8,5.8,1.07,1.88,0.394072198
Sr0.25La0.75Fe0.5Co0.5O3,20.0,rep1,1.928,1.38,0.5415,1.020566488,0.401111111,2.75,5.25,1.0625,1.855,0.393027907
Sr0.25La0.75Fe0.5Co0.5O3,20.0,rep2,1.938,1.38,0.5415,1.020566488,0.401111111,2.75,5.25,1.0625,1.855,0.393027907
Sr0.25La0.75Fe0.5Co0.5O3,20.0,rep3,1.936,1.38,0.5415,1.020566488,0.401111111,2.75,5.25,1.0625,1.855,0.393027907
Sr0.25La0.75Fe0.5Co0.5O3,20.0,rep4,1.933,1.38,0.5415,1.020566488,0.401111111,2.75,5.25,1.0625,1.855,0.393027907
Sr0.25La0.75Fe0.5Co0.5O3,20.0,rep5,1.935,1.38,0.5415,1.020566488,0.401111111,2.75,5.25,1.0625,1.855,0.393027907
Sr0.25La0.75Fe0.5Co0.5O3,20.0,rep6,1.94,1.38,0.5415,1.020566488,0.401111111,2.75,5.25,1.0625,1.855,0.393027907
Sr0.25La0.75Fe0.5Co0.5O3,20.0,rep7,1.925,1.38,0.5415,1.020566488,0.401111111,2.75,5.25,1.0625,1.855,0.393027907
Sr0.25La0.75Fe0.5Co0.5O3,20.0,rep8,1.931,1.38,0.5415,1.020566488,0.401111111,2.75,5.25,1.0625,1.855,0.393027907
Sr0.25La0.75Fe0.5Co0.5O3,20.0,rep9,1.769,1.38,0.5415,1.020566488,0.401111111,2.75,5.25,1.0625,1.855,0.393027907
Sr0.25La0.75Fe0.5Co0.5O3,20.0,rep10,1.714,1.38,0.5415,1.020566488,0.401111111,2.75,5.25,1.0625,1.855,0.393027907
Sr0.25La0.75Fe0.5Co0.5O3,20.0,rep11,1.728,1.38,0.5415,1.020566488,0.401111111,2.75,5.25,1.0625,1.855,0.393027907
Sr0.25La0.75Fe0.5Co0.5O3,20.0,rep12,1.71,1.38,0.5415,1.020566488,0.401111111,2.75,5.25,1.0625,1.855,0.393027907
